,Unnamed: 0,path,class,kfold
3243,2676,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-94.jpg,cgm,2
3244,347,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-410.jpg,cbb,2
3245,3347,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1597.jpg,cmd,2
3246,4129,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-230.jpg,cmd,2
3247,4773,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-489.jpg,cmd,2
3248,2748,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1057.jpg,cmd,2
3249,4030,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2210.jpg,cmd,2
3250,4818,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-529.jpg,cmd,2
3251,4053,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2231.jpg,cmd,2
3252,3412,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1655.jpg,cmd,2
3253,4237,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2398.jpg,cmd,2
3254,1745,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-851.jpg,cbsd,2
3255,1610,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-73.jpg,cbsd,2
3256,5120,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-800.jpg,cmd,2
3257,3566,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1794.jpg,cmd,2
3258,231,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-306.jpg,cbb,2
3259,1364,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-508.jpg,cbsd,2
3260,3390,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1635.jpg,cmd,2
3261,221,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-298.jpg,cbb,2
3262,240,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-314.jpg,cbb,2
3263,4993,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-687.jpg,cmd,2
3264,5178,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-853.jpg,cmd,2
3265,1822,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-920.jpg,cbsd,2
3266,5458,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-204.jpg,healthy,2
3267,3015,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1298.jpg,cmd,2
3268,5008,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-70.jpg,cmd,2
3269,5465,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-210.jpg,healthy,2
3270,224,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-30.jpg,cbb,2
3271,3900,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2094.jpg,cmd,2
3272,2150,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-315.jpg,cgm,2
3273,3388,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1633.jpg,cmd,2
3274,3391,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1636.jpg,cmd,2
3275,137,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-221.jpg,cbb,2
3276,2091,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-262.jpg,cgm,2
3277,3660,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1879.jpg,cmd,2
3278,741,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1245.jpg,cbsd,2
3279,934,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1419.jpg,cbsd,2
3280,4534,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-273.jpg,cmd,2
3281,1910,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-1.jpg,cgm,2
3282,148,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-231.jpg,cbb,2
3283,5245,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-913.jpg,cmd,2
3284,4029,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-221.jpg,cmd,2
3285,2921,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1212.jpg,cmd,2
3286,2287,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-439.jpg,cgm,2
3287,3908,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2100.jpg,cmd,2
3288,4127,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2299.jpg,cmd,2
3289,1037,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-213.jpg,cbsd,2
3290,4051,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-223.jpg,cmd,2
3291,5440,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-189.jpg,healthy,2
3292,1469,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-602.jpg,cbsd,2
3293,2671,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-9.jpg,cgm,2
3294,2472,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-605.jpg,cgm,2
3295,684,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1194.jpg,cbsd,2
3296,1436,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-573.jpg,cbsd,2
3297,381,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-441.jpg,cbb,2
3298,2732,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1042.jpg,cmd,2
3299,3766,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1974.jpg,cmd,2
3300,526,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1051.jpg,cbsd,2
3301,2955,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1243.jpg,cmd,2
3302,1085,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-257.jpg,cbsd,2
3303,4956,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-653.jpg,cmd,2
3304,544,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1068.jpg,cbsd,2
3305,776,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1277.jpg,cbsd,2
3306,2349,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-495.jpg,cgm,2
3307,4647,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-375.jpg,cmd,2
3308,4344,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2494.jpg,cmd,2
3309,5510,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-251.jpg,healthy,2
3310,1950,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-135.jpg,cgm,2
3311,1130,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-298.jpg,cbsd,2
3312,2257,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-411.jpg,cgm,2
3313,496,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1024.jpg,cbsd,2
3314,245,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-319.jpg,cbb,2
3315,2638,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-755.jpg,cgm,2
3316,2883,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1179.jpg,cmd,2
3317,871,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1362.jpg,cbsd,2
3318,2727,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1038.jpg,cmd,2
3319,1197,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-358.jpg,cbsd,2
3320,3187,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1452.jpg,cmd,2
3321,3868,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2065.jpg,cmd,2
3322,3565,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1793.jpg,cmd,2
3323,2289,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-440.jpg,cgm,2
3324,3520,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1752.jpg,cmd,2
3325,2699,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1012.jpg,cmd,2
3326,1958,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-142.jpg,cgm,2
3327,5290,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-954.jpg,cmd,2
3328,4013,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2196.jpg,cmd,2
3329,833,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1328.jpg,cbsd,2
3330,101,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-19.jpg,cbb,2
3331,2423,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-561.jpg,cgm,2
3332,3452,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1691.jpg,cmd,2
3333,3743,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1953.jpg,cmd,2
3334,3905,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2099.jpg,cmd,2
3335,3767,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1975.jpg,cmd,2
3336,2655,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-770.jpg,cgm,2
3337,5583,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-33.jpg,healthy,2
3338,3414,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1657.jpg,cmd,2
3339,2877,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1173.jpg,cmd,2
3340,2453,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-589.jpg,cgm,2
3341,316,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-383.jpg,cbb,2
3342,5338,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-998.jpg,cmd,2
3343,4438,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2579.jpg,cmd,2
3344,3122,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1394.jpg,cmd,2
3345,5537,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-276.jpg,healthy,2
3346,868,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-136.jpg,cbsd,2
3347,1709,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-819.jpg,cbsd,2
3348,2775,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1081.jpg,cmd,2
3349,4006,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-219.jpg,cmd,2
3350,3036,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1316.jpg,cmd,2
3351,4429,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2570.jpg,cmd,3
3352,1398,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-539.jpg,cbsd,2
3353,1248,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-403.jpg,cbsd,2
3354,3216,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1479.jpg,cmd,3
3355,5040,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-729.jpg,cmd,3
3356,5244,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-912.jpg,cmd,3
3357,3082,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1358.jpg,cmd,3
3358,762,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1264.jpg,cbsd,2
3359,5111,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-793.jpg,cmd,3
3360,1629,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-747.jpg,cbsd,2
3361,2381,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-523.jpg,cgm,2
3362,3077,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1353.jpg,cmd,3
3363,4408,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2551.jpg,cmd,3
3364,4714,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-435.jpg,cmd,3
3365,77,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-168.jpg,cbb,2
3366,2169,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-332.jpg,cgm,2
3367,3182,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1448.jpg,cmd,3
3368,4356,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2504.jpg,cmd,3
3369,2420,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-559.jpg,cgm,2
3370,18,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-114.jpg,cbb,2
3371,959,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1441.jpg,cbsd,2
3372,2244,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-40.jpg,cgm,3
3373,702,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-121.jpg,cbsd,2
3374,3137,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1407.jpg,cmd,3
3375,4060,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2238.jpg,cmd,3
3376,3309,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1562.jpg,cmd,3
3377,3929,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-212.jpg,cmd,3
3378,5123,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-803.jpg,cmd,3
3379,1131,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-299.jpg,cbsd,2
3380,4161,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2329.jpg,cmd,3
3381,2509,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-639.jpg,cgm,3
3382,4717,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-438.jpg,cmd,3
3383,2158,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-322.jpg,cgm,3
3384,5505,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-247.jpg,healthy,2
3385,3042,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1321.jpg,cmd,3
3386,4566,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-301.jpg,cmd,3
3387,1883,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-976.jpg,cbsd,2
3388,5100,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-783.jpg,cmd,3
3389,5329,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-99.jpg,cmd,3
3390,511,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1038.jpg,cbsd,2
3391,3479,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1715.jpg,cmd,3
3392,1611,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-730.jpg,cbsd,2
3393,3133,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1403.jpg,cmd,3
3394,857,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-135.jpg,cbsd,2
3395,3813,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2015.jpg,cmd,3
3396,2183,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-345.jpg,cgm,3
3397,2309,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-459.jpg,cgm,3
3398,5214,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-886.jpg,cmd,3
3399,2194,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-355.jpg,cgm,3
3400,4932,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-631.jpg,cmd,3
3401,3269,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1526.jpg,cmd,3
3402,5042,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-730.jpg,cmd,3
3403,2692,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1006.jpg,cmd,3
3404,4891,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-595.jpg,cmd,3
3405,357,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-42.jpg,cbb,2
3406,512,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1039.jpg,cbsd,2
3407,1582,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-704.jpg,cbsd,2
3408,5506,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-248.jpg,healthy,2
3409,1417,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-556.jpg,cbsd,2
3410,1396,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-537.jpg,cbsd,2
3411,508,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1035.jpg,cbsd,2
3412,5103,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-786.jpg,cmd,3
3413,5012,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-703.jpg,cmd,3
3414,4641,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-37.jpg,cmd,3
3415,2308,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-458.jpg,cgm,3
3416,5492,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-235.jpg,healthy,2
3417,922,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1408.jpg,cbsd,2
3418,4375,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2521.jpg,cmd,3
3419,1640,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-757.jpg,cbsd,2
3420,3852,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2050.jpg,cmd,3
3421,1586,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-708.jpg,cbsd,2
3422,121,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-207.jpg,cbb,2
3423,5353,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-11.jpg,healthy,2
3424,2787,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1092.jpg,cmd,3
3425,4531,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-270.jpg,cmd,3
3426,4168,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2335.jpg,cmd,3
3427,1987,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-169.jpg,cgm,3
3428,1429,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-567.jpg,cbsd,3
3429,378,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-439.jpg,cbb,2
3430,163,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-245.jpg,cbb,2
3431,3306,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-156.jpg,cmd,3
3432,711,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1218.jpg,cbsd,3
3433,2495,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-626.jpg,cgm,3
3434,4109,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2282.jpg,cmd,3
3435,1613,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-732.jpg,cbsd,3
3436,1590,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-711.jpg,cbsd,3
3437,5119,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-80.jpg,cmd,3
3438,3512,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1745.jpg,cmd,3
3439,775,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1276.jpg,cbsd,3
3440,4973,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-669.jpg,cmd,3
3441,5062,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-749.jpg,cmd,3
3442,8,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-105.jpg,cbb,2
3443,4923,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-623.jpg,cmd,3
3444,1799,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-90.jpg,cbsd,3
3445,2961,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1249.jpg,cmd,3
3446,3217,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-148.jpg,cmd,3
3447,4606,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-338.jpg,cmd,3
3448,4363,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2510.jpg,cmd,3
3449,5628,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-74.jpg,healthy,2
3450,22,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-118.jpg,cbb,2
3451,3043,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1322.jpg,cmd,3
3452,3597,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1821.jpg,cmd,3
3453,1082,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-254.jpg,cbsd,3
3454,5082,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-767.jpg,cmd,3
3455,3171,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1438.jpg,cmd,3
3456,3084,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-136.jpg,cmd,3
3457,1006,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-186.jpg,cbsd,3
3458,1996,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-177.jpg,cgm,3
3459,4857,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-564.jpg,cmd,3
3460,5434,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-183.jpg,healthy,3
3461,843,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1337.jpg,cbsd,3
3462,1035,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-211.jpg,cbsd,3
3463,4662,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-389.jpg,cmd,3
3464,2899,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1193.jpg,cmd,3
3465,2327,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-475.jpg,cgm,3
3466,394,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-453.jpg,cbb,2
3467,654,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1167.jpg,cbsd,3
3468,3707,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1920.jpg,cmd,3
3469,1263,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-417.jpg,cbsd,3
3470,1465,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-6.jpg,cbsd,3
3471,2630,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-748.jpg,cgm,3
3472,5137,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-816.jpg,cmd,3
3473,299,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-368.jpg,cbb,2
3474,1663,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-778.jpg,cbsd,3
3475,1692,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-803.jpg,cbsd,3
3476,1760,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-865.jpg,cbsd,3
3477,1863,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-958.jpg,cbsd,3
3478,2264,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-418.jpg,cgm,3
3479,5248,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-916.jpg,cmd,3
3480,5379,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-133.jpg,healthy,3
3481,5160,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-837.jpg,cmd,3
3482,3797,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2000.jpg,cmd,3
3483,1812,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-911.jpg,cbsd,3
3484,1585,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-707.jpg,cbsd,3
3485,3407,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1650.jpg,cmd,3
3486,5370,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-125.jpg,healthy,3
3487,1450,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-586.jpg,cbsd,3
3488,2561,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-686.jpg,cgm,3
3489,3067,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1344.jpg,cmd,3
3490,3772,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-198.jpg,cmd,3
3491,1388,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-53.jpg,cbsd,3
3492,652,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1165.jpg,cbsd,3
3493,393,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-452.jpg,cbb,2
3494,886,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1376.jpg,cbsd,3
3495,360,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-422.jpg,cbb,2
3496,483,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1012.jpg,cbsd,3
